STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,crops,Crops,strucpro,Structure of production,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2021,,22.28,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2022,,21.27,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2023,,20.37,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2024,,19.76,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2010,,10.18,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2011,,11.07,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2012,,10.23,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2013,,9.92,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2014,,10.11,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2015,,11.25,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2016,,12.59,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2017,,13.76,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2018,,14.69,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2019,,13.37,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2020,,14.22,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2021,,13.52,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2022,,13.13,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2023,,13.32,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2024,,13.13,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2010,,1.92,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2011,,2.46,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2012,,3.30,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2013,,2.60,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2014,,2.52,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2015,,2.46,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2016,,2.57,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2017,,3.04,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2018,,3.08,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2019,,3.32,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2020,,2.53,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2021,,2.49,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2022,,2.58,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2023,,2.32,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2024,,2.72,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2010,,92.40,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2011,,103.46,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2012,,102.40,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2013,,103.11,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2014,,114.09,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2015,,113.61,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2016,,120.01,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2017,,130.88,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2018,,133.02,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2019,,130.56,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2020,,117.56,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2021,,119.27,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2022,,110.30,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2023,,111.90,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2024,,108.13,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2010,,50.36,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2011,,58.50,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2012,,50.15,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2013,,48.68,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2014,,48.81,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2015,,58.77,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2016,,59.87,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2017,,63.43,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2018,,68.40,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2019,,58.61,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2020,,65.09,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2021,,62.17,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2022,,44.96,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2023,,44.14,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V2600,Asparagus,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2024,,56.49,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2010,,0.18,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2011,,0.19,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2012,,0.18,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2013,,0.18,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2014,,0.19,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2015,,0.19,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2016,,0.18,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2017,,0.18,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2018,,0.20,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2019,,0.20,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2020,,0.20,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2021,,0.20,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2022,,0.20,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2023,,0.20,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2024,,0.20,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2010,,0.32,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2011,,0.32,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2012,,0.32,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2013,,0.33,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2014,,0.33,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2015,,0.33,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2016,,0.34,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2017,,0.37,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2018,,0.40,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2019,,0.39,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2020,,0.38,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2021,,0.40,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2022,,0.38,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2023,,0.37,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2024,,0.39,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2010,,59.27,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2011,,51.19,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2012,,48.61,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2013,,46.62,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2014,,54.75,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2015,,58.13,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2016,,62.72,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2017,,60.85,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2018,,56.13,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2019,,56.94,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2020,,55.47,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2021,,56.11,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2022,,45.15,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2023,,50.09,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2024,,55.48,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2010,,44.24,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2011,,50.39,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2012,,52.03,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2013,,53.33,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2014,,57.25,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2015,,55.67,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2016,,55.07,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2017,,54.26,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2018,,58.15,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2019,,58.33,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2020,,58.67,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2021,,59.77,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2022,,56.98,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2023,,56.95,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2024,,58.10,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2010,,73.29,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2011,,76.72,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2012,,61.19,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2013,,69.26,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2014,,84.50,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2015,,80.92,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2016,,85.29,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2017,,96.56,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2018,,103.27,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2019,,106.69,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2020,,102.12,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2021,,101.77,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,V3100,Tomatoes,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2022,,102.18,,,,,
